date,channel,campaign,impressions,clicks,spend,conversions,revenue
2026-03-28,Google Ads,Brand Search,5173,456,563.5,53,5665.57
2026-03-28,Google Ads,Lookalike,11967,419,518.42,18,1702.8
2026-03-28,Google Ads,Prospecting,23393,707,817.99,22,1979.4
2026-03-28,Google Ads,Retargeting,7786,459,521.08,42,3746.14
2026-03-28,LinkedIn Ads,Prospecting,15965,68,347.86,3,962.51
2026-03-28,LinkedIn Ads,Retargeting,5160,43,233.71,1,383.03
2026-03-28,Meta Ads,Lookalike,27879,316,249.24,9,619.79
2026-03-28,Meta Ads,Prospecting,65912,683,487.32,24,1770.35
2026-03-28,Meta Ads,Retargeting,17359,331,264.56,8,592.69
2026-03-28,TikTok Ads,Lookalike,48386,451,171.22,6,331.98
2026-03-28,TikTok Ads,Prospecting,77118,660,223.55,5,248.05
2026-03-28,TikTok Ads,Retargeting,22324,318,111.53,8,366.15
2026-03-29,Google Ads,Brand Search,7636,694,804.85,91,7733.08
2026-03-29,Google Ads,Lookalike,16055,527,748.97,28,2500.58
2026-03-29,Google Ads,Prospecting,23449,780,952.03,39,3495.99
2026-03-29,Google Ads,Retargeting,10028,643,764.71,67,5999.11
2026-03-29,LinkedIn Ads,Prospecting,12396,71,366.52,1,325.13
2026-03-29,LinkedIn Ads,Retargeting,5150,52,280.88,5,1794.86
2026-03-29,Meta Ads,Lookalike,30036,445,350.3,6,393.41
2026-03-29,Meta Ads,Prospecting,44890,414,289.2,12,751.73
2026-03-29,Meta Ads,Retargeting,16632,333,271.11,23,1877.51
2026-03-29,TikTok Ads,Lookalike,56762,566,184.56,4,208.38
2026-03-29,TikTok Ads,Prospecting,85148,704,228.48,7,326.92
2026-03-29,TikTok Ads,Retargeting,26798,457,159.39,10,531.17
2026-03-30,Google Ads,Brand Search,4963,432,547.93,57,4931.94
2026-03-30,Google Ads,Lookalike,17737,623,823.28,40,3169.94
2026-03-30,Google Ads,Prospecting,39714,1254,1895.1,32,2469.99
2026-03-30,Google Ads,Retargeting,13568,805,877.38,75,6597.28
2026-03-30,LinkedIn Ads,Prospecting,18721,119,726.26,2,696.7
2026-03-30,LinkedIn Ads,Retargeting,6667,58,311.4,2,731.54
2026-03-30,Meta Ads,Lookalike,35879,465,394.88,13,853.95
2026-03-30,Meta Ads,Prospecting,51789,536,461.25,13,974.08
2026-03-30,Meta Ads,Retargeting,21672,461,358.97,28,1866.24
2026-03-30,TikTok Ads,Lookalike,51130,484,165.96,4,186.03
2026-03-30,TikTok Ads,Prospecting,101540,795,256.7,9,401.32
2026-03-30,TikTok Ads,Retargeting,27536,446,166.1,14,867.54
2026-03-31,Google Ads,Brand Search,10217,902,1187.82,111,12177.95
2026-03-31,Google Ads,Lookalike,18907,716,839.46,27,2232.11
2026-03-31,Google Ads,Prospecting,30902,1012,1241.75,36,3082.9
2026-03-31,Google Ads,Retargeting,11644,649,736.36,56,6223.95
2026-03-31,LinkedIn Ads,Prospecting,21834,105,585.74,1,286.72
2026-03-31,LinkedIn Ads,Retargeting,5049,53,275.64,3,1135.38
2026-03-31,Meta Ads,Lookalike,32744,466,337.29,17,1331.15
2026-03-31,Meta Ads,Prospecting,42961,455,416.59,13,897.13
2026-03-31,Meta Ads,Retargeting,22957,518,381.94,46,3027.53
2026-03-31,TikTok Ads,Lookalike,65652,694,229.82,7,356.59
2026-03-31,TikTok Ads,Prospecting,82911,705,216.8,12,518.24
2026-03-31,TikTok Ads,Retargeting,31601,589,202.89,20,1056.55
2026-04-01,Google Ads,Brand Search,6545,583,689.31,69,7863.54
2026-04-01,Google Ads,Lookalike,20560,775,958.15,35,2900.71
2026-04-01,Google Ads,Prospecting,32411,901,1256.19,27,1946.88
2026-04-01,Google Ads,Retargeting,13181,802,1053.34,71,7550.64
2026-04-01,LinkedIn Ads,Prospecting,15747,82,447.7,2,640.67
2026-04-01,LinkedIn Ads,Retargeting,4378,38,233.4,2,718.96
2026-04-01,Meta Ads,Lookalike,36583,434,322.37,14,885.99
2026-04-01,Meta Ads,Prospecting,58385,556,523.77,10,732.45
2026-04-01,Meta Ads,Retargeting,16122,376,274.27,25,2247.07
2026-04-01,TikTok Ads,Lookalike,57647,614,188.98,13,715.21
2026-04-01,TikTok Ads,Prospecting,108847,889,338.12,6,274.52
2026-04-01,TikTok Ads,Retargeting,42148,707,251.51,18,1018.83
2026-04-02,Google Ads,Brand Search,8879,788,1058.35,109,12400.44
2026-04-02,Google Ads,Lookalike,22141,851,1104.18,46,4232.06
2026-04-02,Google Ads,Prospecting,33120,1030,1310.93,32,2452.25
2026-04-02,Google Ads,Retargeting,10525,666,756.36,79,6671.62
2026-04-02,LinkedIn Ads,Prospecting,13687,72,383.21,1,335.5
2026-04-02,LinkedIn Ads,Retargeting,7327,69,398.69,4,1508.6
2026-04-02,Meta Ads,Lookalike,29975,349,269.95,13,913.3
2026-04-02,Meta Ads,Prospecting,46125,449,364.63,11,631.84
2026-04-02,Meta Ads,Retargeting,23288,517,408.58,23,1582.76
2026-04-02,TikTok Ads,Lookalike,60620,537,200.41,3,160.69
2026-04-02,TikTok Ads,Prospecting,109070,808,298.89,7,336.36
2026-04-02,TikTok Ads,Retargeting,27196,376,130.77,8,388.34
2026-04-03,Google Ads,Brand Search,7199,553,629.97,57,5024.21
2026-04-03,Google Ads,Lookalike,16265,597,800.86,29,2596.68
2026-04-03,Google Ads,Prospecting,24938,775,1197.57,36,2616.17
2026-04-03,Google Ads,Retargeting,11906,774,942.79,63,5682.66
2026-04-03,LinkedIn Ads,Prospecting,14602,81,422.17,0,0.0
2026-04-03,LinkedIn Ads,Retargeting,5549,74,424.96,4,1368.97
2026-04-03,Meta Ads,Lookalike,32507,432,298.0,13,938.37
2026-04-03,Meta Ads,Prospecting,48978,465,388.07,13,805.44
2026-04-03,Meta Ads,Retargeting,17557,368,264.04,21,1474.25
2026-04-03,TikTok Ads,Lookalike,73899,696,231.14,6,263.09
2026-04-03,TikTok Ads,Prospecting,84582,707,231.11,10,534.99
2026-04-03,TikTok Ads,Retargeting,31382,554,170.26,15,884.52
2026-04-04,Google Ads,Brand Search,5172,505,704.22,58,5340.31
2026-04-04,Google Ads,Lookalike,19277,710,1019.05,29,2565.57
2026-04-04,Google Ads,Prospecting,28413,843,933.74,24,1913.58
2026-04-04,Google Ads,Retargeting,8618,524,703.11,56,4821.63
2026-04-04,LinkedIn Ads,Prospecting,11950,68,394.26,0,0.0
2026-04-04,LinkedIn Ads,Retargeting,4932,60,329.91,2,791.99
2026-04-04,Meta Ads,Lookalike,30205,333,298.36,8,525.23
2026-04-04,Meta Ads,Prospecting,60320,534,471.98,8,534.21
2026-04-04,Meta Ads,Retargeting,18571,376,285.87,11,889.69
2026-04-04,TikTok Ads,Lookalike,35053,388,136.18,7,372.45
2026-04-04,TikTok Ads,Prospecting,91816,810,344.29,9,398.91
2026-04-04,TikTok Ads,Retargeting,33519,538,184.84,13,623.84
2026-04-05,Google Ads,Brand Search,7927,649,829.04,82,7339.41
2026-04-05,Google Ads,Lookalike,15977,680,919.16,44,4857.76
2026-04-05,Google Ads,Prospecting,24929,784,1188.06,20,1759.39
2026-04-05,Google Ads,Retargeting,8778,517,635.71,48,4501.54
2026-04-05,LinkedIn Ads,Prospecting,14240,64,423.08,0,0.0
2026-04-05,LinkedIn Ads,Retargeting,5480,58,306.17,0,0.0
2026-04-05,Meta Ads,Lookalike,26241,335,271.52,9,679.97
2026-04-05,Meta Ads,Prospecting,54776,604,539.92,5,341.67
2026-04-05,Meta Ads,Retargeting,15830,378,272.02,21,1668.27
2026-04-05,TikTok Ads,Lookalike,71710,708,237.52,9,397.93
2026-04-05,TikTok Ads,Prospecting,71291,482,173.95,2,69.8
2026-04-05,TikTok Ads,Retargeting,22925,375,120.39,8,458.31
2026-04-06,Google Ads,Brand Search,7842,639,789.13,72,7614.16
2026-04-06,Google Ads,Lookalike,17504,659,790.02,33,2458.53
2026-04-06,Google Ads,Prospecting,27554,838,1053.09,26,2183.5
2026-04-06,Google Ads,Retargeting,12935,785,1033.6,60,4870.02
2026-04-06,LinkedIn Ads,Prospecting,16519,85,521.95,2,637.06
2026-04-06,LinkedIn Ads,Retargeting,5869,69,363.13,1,364.01
2026-04-06,Meta Ads,Lookalike,32546,445,315.64,12,805.0
2026-04-06,Meta Ads,Prospecting,58877,672,467.1,13,825.32
2026-04-06,Meta Ads,Retargeting,19363,412,317.7,31,2349.84
2026-04-06,TikTok Ads,Lookalike,48049,467,168.93,3,145.61
2026-04-06,TikTok Ads,Prospecting,73454,603,218.06,9,464.06
2026-04-06,TikTok Ads,Retargeting,44328,794,238.41,22,1180.84
2026-04-07,Google Ads,Brand Search,6229,464,639.38,51,5137.02
2026-04-07,Google Ads,Lookalike,19653,741,932.06,37,3053.59
2026-04-07,Google Ads,Prospecting,41659,1291,1630.81,49,3152.94
2026-04-07,Google Ads,Retargeting,12329,868,953.94,91,6989.46
2026-04-07,LinkedIn Ads,Prospecting,18288,77,379.26,0,0.0
2026-04-07,LinkedIn Ads,Retargeting,7617,78,464.67,4,1763.02
2026-04-07,Meta Ads,Lookalike,35814,458,308.97,8,476.53
2026-04-07,Meta Ads,Prospecting,62122,718,561.63,6,450.94
2026-04-07,Meta Ads,Retargeting,19822,389,299.33,20,1728.08
2026-04-07,TikTok Ads,Lookalike,71003,696,216.09,12,563.88
2026-04-07,TikTok Ads,Prospecting,96643,821,282.36,11,467.26
2026-04-07,TikTok Ads,Retargeting,24574,422,174.96,15,893.16
2026-04-08,Google Ads,Brand Search,7519,644,688.17,70,6625.47
2026-04-08,Google Ads,Lookalike,23839,921,1194.72,42,3686.31
2026-04-08,Google Ads,Prospecting,30584,948,1005.46,36,2635.68
2026-04-08,Google Ads,Retargeting,15459,835,1009.1,71,6308.03
2026-04-08,LinkedIn Ads,Prospecting,13483,82,426.47,1,304.66
2026-04-08,LinkedIn Ads,Retargeting,6653,71,408.97,2,764.14
2026-04-08,Meta Ads,Lookalike,30735,401,300.34,13,828.84
2026-04-08,Meta Ads,Prospecting,48227,490,351.95,11,738.63
2026-04-08,Meta Ads,Retargeting,18316,386,280.79,18,1544.13
2026-04-08,TikTok Ads,Lookalike,69319,634,226.96,8,403.75
2026-04-08,TikTok Ads,Prospecting,80452,666,262.03,6,262.97
2026-04-08,TikTok Ads,Retargeting,27669,471,152.76,9,574.98
2026-04-09,Google Ads,Brand Search,5792,522,569.81,59,5922.32
2026-04-09,Google Ads,Lookalike,17549,583,659.56,28,2687.41
2026-04-09,Google Ads,Prospecting,32537,1056,1441.78,33,2859.81
2026-04-09,Google Ads,Retargeting,11439,647,850.86,54,4985.03
2026-04-09,LinkedIn Ads,Prospecting,16830,81,506.6,0,0.0
2026-04-09,LinkedIn Ads,Retargeting,5977,66,413.78,3,1095.99
2026-04-09,Meta Ads,Lookalike,35580,487,513.77,17,1303.52
2026-04-09,Meta Ads,Prospecting,43985,404,382.82,7,453.24
2026-04-09,Meta Ads,Retargeting,19363,386,346.72,17,1311.2
2026-04-09,TikTok Ads,Lookalike,57334,631,203.46,10,519.26
2026-04-09,TikTok Ads,Prospecting,93793,786,304.79,4,188.8
2026-04-09,TikTok Ads,Retargeting,27549,462,167.36,10,607.7
2026-04-10,Google Ads,Brand Search,6176,551,656.04,77,7609.38
2026-04-10,Google Ads,Lookalike,22930,873,1043.13,35,2980.49
2026-04-10,Google Ads,Prospecting,32299,1058,1227.97,42,3649.05
2026-04-10,Google Ads,Retargeting,10844,654,948.64,57,6396.53
2026-04-10,LinkedIn Ads,Prospecting,16008,83,459.56,0,0.0
2026-04-10,LinkedIn Ads,Retargeting,4971,70,349.03,6,2410.69
2026-04-10,Meta Ads,Lookalike,36066,483,403.72,13,771.64
2026-04-10,Meta Ads,Prospecting,53388,576,594.87,12,775.67
2026-04-10,Meta Ads,Retargeting,17700,412,348.94,22,1726.26
2026-04-10,TikTok Ads,Lookalike,55635,547,166.35,3,142.62
2026-04-10,TikTok Ads,Prospecting,97270,779,240.05,3,157.1
2026-04-10,TikTok Ads,Retargeting,39424,669,354.63,24,1487.51
2026-04-11,Google Ads,Brand Search,5677,427,475.46,52,4217.41
2026-04-11,Google Ads,Lookalike,13860,475,557.66,29,2285.0
2026-04-11,Google Ads,Prospecting,25158,852,1118.04,28,2267.1
2026-04-11,Google Ads,Retargeting,8227,488,507.46,66,6628.85
2026-04-11,LinkedIn Ads,Prospecting,14003,71,401.53,1,294.56
2026-04-11,LinkedIn Ads,Retargeting,4075,51,242.45,1,485.82
2026-04-11,Meta Ads,Lookalike,37520,461,405.01,11,786.07
2026-04-11,Meta Ads,Prospecting,43581,445,386.21,9,717.3
2026-04-11,Meta Ads,Retargeting,17581,359,353.08,19,1278.4
2026-04-11,TikTok Ads,Lookalike,49270,522,195.68,6,316.15
2026-04-11,TikTok Ads,Prospecting,80107,751,242.71,6,304.71
2026-04-11,TikTok Ads,Retargeting,26942,409,147.32,9,597.37
2026-04-12,Google Ads,Brand Search,5695,458,539.58,39,3781.28
2026-04-12,Google Ads,Lookalike,15175,617,860.7,30,2809.79
2026-04-12,Google Ads,Prospecting,26914,743,941.7,26,2138.29
2026-04-12,Google Ads,Retargeting,11376,804,1040.83,93,7247.55
2026-04-12,LinkedIn Ads,Prospecting,15427,80,389.66,1,376.87
2026-04-12,LinkedIn Ads,Retargeting,5047,44,281.96,0,0.0
2026-04-12,Meta Ads,Lookalike,31689,391,319.94,13,868.95
2026-04-12,Meta Ads,Prospecting,47830,477,340.57,10,701.14
2026-04-12,Meta Ads,Retargeting,15885,301,256.54,14,996.61
2026-04-12,TikTok Ads,Lookalike,44406,458,160.35,6,387.24
2026-04-12,TikTok Ads,Prospecting,72441,517,188.99,4,189.63
2026-04-12,TikTok Ads,Retargeting,29753,408,120.44,7,373.1
2026-04-13,Google Ads,Brand Search,6501,564,682.18,56,5414.62
2026-04-13,Google Ads,Lookalike,20597,720,956.21,28,2332.42
2026-04-13,Google Ads,Prospecting,28157,820,957.66,25,1844.87
2026-04-13,Google Ads,Retargeting,8751,542,783.34,63,6475.5
2026-04-13,LinkedIn Ads,Prospecting,16433,106,529.06,0,0.0
2026-04-13,LinkedIn Ads,Retargeting,5822,46,259.86,4,1580.79
2026-04-13,Meta Ads,Lookalike,43916,632,509.28,20,1728.11
2026-04-13,Meta Ads,Prospecting,63363,678,531.76,15,846.44
2026-04-13,Meta Ads,Retargeting,23754,448,422.59,26,2449.5
2026-04-13,TikTok Ads,Lookalike,57824,557,199.76,4,201.95
2026-04-13,TikTok Ads,Prospecting,104695,826,279.52,5,198.47
2026-04-13,TikTok Ads,Retargeting,31310,432,143.8,15,830.77
2026-04-14,Google Ads,Brand Search,6592,544,820.86,62,6001.91
2026-04-14,Google Ads,Lookalike,18560,746,964.4,44,3902.33
2026-04-14,Google Ads,Prospecting,30288,996,1418.61,26,2027.28
2026-04-14,Google Ads,Retargeting,11505,717,945.36,69,6724.09
2026-04-14,LinkedIn Ads,Prospecting,19439,104,647.89,1,271.32
2026-04-14,LinkedIn Ads,Retargeting,7448,76,396.51,3,1263.94
2026-04-14,Meta Ads,Lookalike,43421,569,414.63,10,608.71
2026-04-14,Meta Ads,Prospecting,55143,532,419.46,8,475.35
2026-04-14,Meta Ads,Retargeting,24923,506,356.69,29,2255.55
2026-04-14,TikTok Ads,Lookalike,61118,612,213.78,9,484.73
2026-04-14,TikTok Ads,Prospecting,85407,744,270.01,20,847.92
2026-04-14,TikTok Ads,Retargeting,32760,514,155.58,20,1211.48
2026-04-15,Google Ads,Brand Search,7395,630,773.44,66,6779.1
2026-04-15,Google Ads,Lookalike,23858,806,950.55,56,4981.86
2026-04-15,Google Ads,Prospecting,29804,839,1042.89,33,2426.88
2026-04-15,Google Ads,Retargeting,12876,769,967.36,113,11597.69
2026-04-15,LinkedIn Ads,Prospecting,17708,85,457.7,1,272.0
2026-04-15,LinkedIn Ads,Retargeting,6068,76,408.99,3,1105.8
2026-04-15,Meta Ads,Lookalike,38609,478,385.81,16,1232.64
2026-04-15,Meta Ads,Prospecting,48108,479,326.42,6,407.45
2026-04-15,Meta Ads,Retargeting,23458,607,454.67,32,2363.35
2026-04-15,TikTok Ads,Lookalike,63628,589,214.66,10,527.19
2026-04-15,TikTok Ads,Prospecting,91852,823,301.34,10,452.6
2026-04-15,TikTok Ads,Retargeting,30169,459,169.82,15,732.67
2026-04-16,Google Ads,Brand Search,7468,640,768.16,72,6656.8
2026-04-16,Google Ads,Lookalike,19396,797,943.38,28,2107.33
2026-04-16,Google Ads,Prospecting,24570,777,1024.37,23,1716.93
2026-04-16,Google Ads,Retargeting,9744,605,675.55,58,5857.5
2026-04-16,LinkedIn Ads,Prospecting,18565,91,500.41,1,305.22
2026-04-16,LinkedIn Ads,Retargeting,5333,57,297.67,1,366.49
2026-04-16,Meta Ads,Lookalike,39785,526,503.74,13,760.48
2026-04-16,Meta Ads,Prospecting,57618,578,578.58,14,910.96
2026-04-16,Meta Ads,Retargeting,24386,503,467.55,20,1637.9
2026-04-16,TikTok Ads,Lookalike,59648,618,213.31,10,480.38
2026-04-16,TikTok Ads,Prospecting,76969,658,218.44,6,256.29
2026-04-16,TikTok Ads,Retargeting,31164,550,160.37,11,568.11
2026-04-17,Google Ads,Brand Search,6407,570,738.0,57,5105.66
2026-04-17,Google Ads,Lookalike,14619,614,875.27,27,2763.1
2026-04-17,Google Ads,Prospecting,25150,770,940.79,25,2308.24
2026-04-17,Google Ads,Retargeting,10294,615,770.6,50,4598.4
2026-04-17,LinkedIn Ads,Prospecting,14395,86,480.57,1,348.6
2026-04-17,LinkedIn Ads,Retargeting,6058,82,433.68,2,876.54
2026-04-17,Meta Ads,Lookalike,32065,438,335.63,17,1397.23
2026-04-17,Meta Ads,Prospecting,50553,589,476.91,16,896.2
2026-04-17,Meta Ads,Retargeting,18901,427,317.64,20,1216.75
2026-04-17,TikTok Ads,Lookalike,53906,562,204.06,10,606.34
2026-04-17,TikTok Ads,Prospecting,100923,748,237.87,11,589.04
2026-04-17,TikTok Ads,Retargeting,31782,505,199.73,12,685.48
2026-04-18,Google Ads,Brand Search,5466,432,550.08,50,4963.92
2026-04-18,Google Ads,Lookalike,14591,556,680.93,36,2867.98
2026-04-18,Google Ads,Prospecting,20816,553,729.19,16,1213.19
2026-04-18,Google Ads,Retargeting,9647,626,794.32,54,5341.97
2026-04-18,LinkedIn Ads,Prospecting,12950,94,528.81,3,878.38
2026-04-18,LinkedIn Ads,Retargeting,4552,40,225.39,1,363.87
2026-04-18,Meta Ads,Lookalike,29482,380,307.42,8,554.55
2026-04-18,Meta Ads,Prospecting,36131,388,267.1,7,445.72
2026-04-18,Meta Ads,Retargeting,17543,363,347.47,24,1722.11
2026-04-18,TikTok Ads,Lookalike,50506,478,188.58,5,244.37
2026-04-18,TikTok Ads,Prospecting,63829,455,128.7,5,248.14
2026-04-18,TikTok Ads,Retargeting,27330,452,142.72,15,819.92
2026-04-19,Google Ads,Brand Search,5394,400,532.81,51,4964.68
2026-04-19,Google Ads,Lookalike,17066,660,731.55,37,3075.33
2026-04-19,Google Ads,Prospecting,24475,804,989.31,30,2201.88
2026-04-19,Google Ads,Retargeting,8450,504,677.96,48,4803.49
2026-04-19,LinkedIn Ads,Prospecting,14096,73,375.03,1,350.59
2026-04-19,LinkedIn Ads,Retargeting,5527,51,208.97,2,910.7
2026-04-19,Meta Ads,Lookalike,38044,511,398.03,10,710.29
2026-04-19,Meta Ads,Prospecting,45106,507,443.76,2,133.77
2026-04-19,Meta Ads,Retargeting,20463,408,342.97,24,1896.7
2026-04-19,TikTok Ads,Lookalike,54156,532,194.36,6,283.97
2026-04-19,TikTok Ads,Prospecting,62673,562,186.5,3,139.11
2026-04-19,TikTok Ads,Retargeting,36540,588,202.11,9,531.79
2026-04-20,Google Ads,Brand Search,9375,905,1084.1,109,11605.29
2026-04-20,Google Ads,Lookalike,19611,767,1096.27,25,2058.07
2026-04-20,Google Ads,Prospecting,32056,998,1318.15,40,3526.47
2026-04-20,Google Ads,Retargeting,12915,798,970.86,50,4789.38
2026-04-20,LinkedIn Ads,Prospecting,14501,76,407.63,2,772.43
2026-04-20,LinkedIn Ads,Retargeting,6044,56,311.89,4,1532.22
2026-04-20,Meta Ads,Lookalike,38753,469,349.53,14,905.16
2026-04-20,Meta Ads,Prospecting,50576,531,460.13,13,835.78
2026-04-20,Meta Ads,Retargeting,23398,533,470.62,28,2117.89
2026-04-20,TikTok Ads,Lookalike,54601,563,188.7,7,320.09
2026-04-20,TikTok Ads,Prospecting,81313,646,258.38,3,155.26
2026-04-20,TikTok Ads,Retargeting,32847,548,185.12,15,874.96
2026-04-21,Google Ads,Brand Search,7508,615,694.78,85,8171.67
2026-04-21,Google Ads,Lookalike,23243,840,1063.73,30,2364.11
2026-04-21,Google Ads,Prospecting,26801,805,1145.52,30,2067.47
2026-04-21,Google Ads,Retargeting,11137,653,904.4,57,4507.19
2026-04-21,LinkedIn Ads,Prospecting,15530,87,461.96,2,664.62
2026-04-21,LinkedIn Ads,Retargeting,6378,71,382.43,3,1117.79
2026-04-21,Meta Ads,Lookalike,38125,597,527.69,12,800.19
2026-04-21,Meta Ads,Prospecting,52515,668,471.56,13,805.28
2026-04-21,Meta Ads,Retargeting,20646,385,309.79,22,1735.78
2026-04-21,TikTok Ads,Lookalike,80225,799,270.53,7,319.69
2026-04-21,TikTok Ads,Prospecting,94123,680,289.24,7,309.08
2026-04-21,TikTok Ads,Retargeting,26606,397,169.01,9,493.22
2026-04-22,Google Ads,Brand Search,6707,597,731.19,85,10160.44
2026-04-22,Google Ads,Lookalike,18461,748,1083.95,40,3887.61
2026-04-22,Google Ads,Prospecting,43774,1286,1522.61,56,4321.85
2026-04-22,Google Ads,Retargeting,13929,839,1146.97,82,7724.71
2026-04-22,LinkedIn Ads,Prospecting,15636,86,572.17,0,0.0
2026-04-22,LinkedIn Ads,Retargeting,6487,67,345.61,1,383.09
2026-04-22,Meta Ads,Lookalike,35779,445,365.85,10,757.14
2026-04-22,Meta Ads,Prospecting,55473,610,500.56,13,809.8
2026-04-22,Meta Ads,Retargeting,19341,422,367.21,16,1118.1
2026-04-22,TikTok Ads,Lookalike,63374,571,194.07,11,609.94
2026-04-22,TikTok Ads,Prospecting,84214,645,200.71,2,99.78
2026-04-22,TikTok Ads,Retargeting,26299,384,124.72,7,412.56
2026-04-23,Google Ads,Brand Search,6905,543,616.79,88,7899.0
2026-04-23,Google Ads,Lookalike,18770,734,1073.93,40,3446.39
2026-04-23,Google Ads,Prospecting,27261,795,984.15,26,2188.08
2026-04-23,Google Ads,Retargeting,13067,887,1161.29,83,7119.0
2026-04-23,LinkedIn Ads,Prospecting,17495,59,338.23,3,849.42
2026-04-23,LinkedIn Ads,Retargeting,5495,52,267.53,2,734.78
2026-04-23,Meta Ads,Lookalike,32329,460,414.51,9,670.11
2026-04-23,Meta Ads,Prospecting,60838,570,427.01,12,589.52
2026-04-23,Meta Ads,Retargeting,22313,527,452.13,28,2033.74
2026-04-23,TikTok Ads,Lookalike,70126,713,231.09,14,738.61
2026-04-23,TikTok Ads,Prospecting,101052,761,249.33,2,70.25
2026-04-23,TikTok Ads,Retargeting,27334,416,154.18,7,408.47
2026-04-24,Google Ads,Brand Search,6595,470,567.65,58,6617.82
2026-04-24,Google Ads,Lookalike,21640,856,1102.64,48,3572.07
2026-04-24,Google Ads,Prospecting,26330,783,1068.43,18,1373.88
2026-04-24,Google Ads,Retargeting,10246,644,856.63,47,4897.81
2026-04-24,LinkedIn Ads,Prospecting,19298,95,531.36,3,1251.88
2026-04-24,LinkedIn Ads,Retargeting,5718,67,379.11,0,0.0
2026-04-24,Meta Ads,Lookalike,29615,381,387.32,15,883.66
2026-04-24,Meta Ads,Prospecting,58219,593,532.09,6,383.0
2026-04-24,Meta Ads,Retargeting,21069,437,351.93,24,1702.48
2026-04-24,TikTok Ads,Lookalike,59157,553,184.41,12,554.16
2026-04-24,TikTok Ads,Prospecting,95882,710,233.14,5,242.92
2026-04-24,TikTok Ads,Retargeting,28131,452,154.39,7,380.73
2026-04-25,Google Ads,Brand Search,5663,508,540.58,56,5810.78
2026-04-25,Google Ads,Lookalike,14794,556,595.56,39,3503.8
2026-04-25,Google Ads,Prospecting,25064,759,1116.36,31,2550.16
2026-04-25,Google Ads,Retargeting,9949,655,730.2,72,6359.41
2026-04-25,LinkedIn Ads,Prospecting,12633,82,407.99,0,0.0
2026-04-25,LinkedIn Ads,Retargeting,5350,53,300.08,1,356.71
2026-04-25,Meta Ads,Lookalike,31888,466,391.79,10,616.86
2026-04-25,Meta Ads,Prospecting,48250,483,410.92,14,998.16
2026-04-25,Meta Ads,Retargeting,20766,466,361.75,21,1751.8
2026-04-25,TikTok Ads,Lookalike,55307,598,221.63,8,391.33
2026-04-25,TikTok Ads,Prospecting,103780,782,274.22,4,205.92
2026-04-25,TikTok Ads,Retargeting,35626,601,234.27,17,837.46
2026-04-26,Google Ads,Brand Search,5710,465,561.56,48,5134.88
2026-04-26,Google Ads,Lookalike,15624,614,660.2,30,2954.33
2026-04-26,Google Ads,Prospecting,23262,694,1060.15,29,1990.54
2026-04-26,Google Ads,Retargeting,8108,503,571.12,41,3283.58
2026-04-26,LinkedIn Ads,Prospecting,17259,103,561.46,2,712.62
2026-04-26,LinkedIn Ads,Retargeting,5659,65,339.27,4,1156.89
2026-04-26,Meta Ads,Lookalike,41098,489,371.05,13,1020.32
2026-04-26,Meta Ads,Prospecting,50988,501,412.77,7,400.44
2026-04-26,Meta Ads,Retargeting,20161,384,270.33,17,1283.62
2026-04-26,TikTok Ads,Lookalike,48948,485,174.68,8,404.24
2026-04-26,TikTok Ads,Prospecting,83280,605,189.09,5,225.26
2026-04-26,TikTok Ads,Retargeting,30000,453,148.12,8,461.39
2026-04-27,Google Ads,Brand Search,7221,678,1022.85,73,7019.51
2026-04-27,Google Ads,Lookalike,20894,713,1080.99,27,2346.08
2026-04-27,Google Ads,Prospecting,31589,965,1072.53,31,2484.1
2026-04-27,Google Ads,Retargeting,10292,556,749.01,57,4808.72
2026-04-27,LinkedIn Ads,Prospecting,24854,119,691.36,1,313.2
2026-04-27,LinkedIn Ads,Retargeting,7753,84,513.89,1,360.46
2026-04-27,Meta Ads,Lookalike,34689,426,340.84,17,1341.55
2026-04-27,Meta Ads,Prospecting,66556,668,446.0,8,566.7
2026-04-27,Meta Ads,Retargeting,24304,487,350.66,23,1783.93
2026-04-27,TikTok Ads,Lookalike,62666,601,169.19,10,459.61
2026-04-27,TikTok Ads,Prospecting,80186,637,188.01,7,337.91
2026-04-27,TikTok Ads,Retargeting,33517,516,152.13,23,1095.45
2026-04-28,Google Ads,Brand Search,9158,878,1101.54,102,8962.51
2026-04-28,Google Ads,Lookalike,19972,736,1006.46,43,3807.28
2026-04-28,Google Ads,Prospecting,33527,1038,1406.37,28,2590.33
2026-04-28,Google Ads,Retargeting,8531,511,559.99,35,3064.76
2026-04-28,LinkedIn Ads,Prospecting,17826,90,476.85,3,1078.2
2026-04-28,LinkedIn Ads,Retargeting,5657,57,308.63,3,1197.11
2026-04-28,Meta Ads,Lookalike,35799,482,408.53,23,1624.77
2026-04-28,Meta Ads,Prospecting,70033,762,610.73,16,1321.22
2026-04-28,Meta Ads,Retargeting,17137,365,304.34,23,1775.06
2026-04-28,TikTok Ads,Lookalike,56484,535,198.55,2,103.26
2026-04-28,TikTok Ads,Prospecting,97170,753,273.31,6,323.68
2026-04-28,TikTok Ads,Retargeting,30322,555,208.41,16,830.62
2026-04-29,Google Ads,Brand Search,7804,631,734.45,73,6909.17
2026-04-29,Google Ads,Lookalike,26475,1030,1389.43,56,4438.27
2026-04-29,Google Ads,Prospecting,35238,1128,1113.05,40,3204.29
